"","OBJECTID","FIPS","COUNTY","STATE","POP2020","SQMI","Shape__Area","Shape__Length","county_fips","zip","zip_54301","zip_54601","zip_54901"
"226",83915,55127000303,"Walworth County","WI",NA,10.64,51166157.64,28919.9398,55127,53114,TRUE,FALSE,FALSE
"227",83914,55127000202,"Walworth County","WI",NA,53.04,254553694.3,70454.79184,55127,53114,TRUE,FALSE,FALSE
"228",83913,55127000201,"Walworth County","WI",NA,53.18,255784425.7,68497.97898,55127,53114,TRUE,FALSE,FALSE
"229",83912,55127000104,"Walworth County","WI",NA,11.13,53622070.94,31749.34081,55127,53114,TRUE,FALSE,FALSE
"230",83911,55127000103,"Walworth County","WI",NA,2.32,11168307.83,14367.80643,55127,53114,TRUE,FALSE,FALSE
"231",83668,55127001702,"Walworth County","WI",5477,59.7,284863640.1,126090.8612,55127,53114,TRUE,FALSE,FALSE
"232",83667,55127001701,"Walworth County","WI",6355,18.84,89955694.73,40204.5316,55127,53114,TRUE,FALSE,FALSE
"233",83666,55127001603,"Walworth County","WI",2917,6.43,30716299.71,22840.04938,55127,53114,TRUE,FALSE,FALSE
"234",83665,55127001501,"Walworth County","WI",3299,7.02,33566959.31,29991.0848,55127,53114,TRUE,FALSE,FALSE
"235",83664,55127001000,"Walworth County","WI",5401,54.77,262216503.7,81550.96186,55127,53114,TRUE,FALSE,FALSE
"236",83663,55127000902,"Walworth County","WI",3679,2.3,11036580.24,19431.267,55127,53114,TRUE,FALSE,FALSE
"237",83662,55127000901,"Walworth County","WI",6124,9.56,45848871.04,28174.81439,55127,53114,TRUE,FALSE,FALSE
"238",83661,55127000702,"Walworth County","WI",4527,3.2,15340721.35,24891.87572,55127,53114,TRUE,FALSE,FALSE
"239",83660,55127000701,"Walworth County","WI",4156,4.92,23553739.56,28259.0116,55127,53114,TRUE,FALSE,FALSE
"240",83659,55127000600,"Walworth County","WI",5961,70.38,336382660,87068.0404,55127,53114,TRUE,FALSE,FALSE
"241",83658,55127000502,"Walworth County","WI",3663,3.3,15899852.75,19517.44302,55127,53114,TRUE,FALSE,FALSE
"242",83657,55127000501,"Walworth County","WI",3962,0.89,4312988.145,10507.89486,55127,53114,TRUE,FALSE,FALSE
"243",83656,55127000400,"Walworth County","WI",4054,3.49,16837842.71,16725.36362,55127,53114,TRUE,FALSE,FALSE
"244",83655,55127000301,"Walworth County","WI",3139,67.45,324546143.4,84358.58782,55127,53114,TRUE,FALSE,FALSE
"245",83654,55127000102,"Walworth County","WI",2555,22.39,107735149,46967.82667,55127,53114,TRUE,FALSE,FALSE
"246",83910,55125950602,"Vilas County","WI",NA,228.1,1229436973,228608.5912,55125,54512,FALSE,TRUE,FALSE
"247",83909,55125950601,"Vilas County","WI",NA,247.2,1332225668,245652.3092,55125,54512,FALSE,TRUE,FALSE
"248",83908,55125950502,"Vilas County","WI",NA,30.63,163763731.9,69334.54376,55125,54512,FALSE,TRUE,FALSE
"249",83907,55125950501,"Vilas County","WI",NA,54.67,292691756.5,89295.97729,55125,54512,FALSE,TRUE,FALSE
"250",83906,55125950202,"Vilas County","WI",NA,98.7,529657586.3,133833.8082,55125,54512,FALSE,TRUE,FALSE
"251",83905,55125950201,"Vilas County","WI",NA,147.21,791987076.2,177840.5028,55125,54512,FALSE,TRUE,FALSE
"252",83653,55125950700,"Vilas County","WI",4463,82.73,443079784.9,102330.0441,55125,54512,FALSE,TRUE,FALSE
"253",83652,55125940000,"Vilas County","WI",3538,128.48,688753736,118819.7739,55125,54512,FALSE,TRUE,FALSE
"254",83651,55123960700,"Vernon County","WI",4128,128.01,631890908.3,147289.4261,55123,54621,FALSE,FALSE,TRUE
"255",83650,55123960600,"Vernon County","WI",4690,155.54,769097546.4,157084.7492,55123,54621,FALSE,FALSE,TRUE
"256",83649,55123960500,"Vernon County","WI",3673,168.43,828890923.7,162059.2734,55123,54621,FALSE,FALSE,TRUE
"257",83648,55123960400,"Vernon County","WI",5071,18.51,91310412.25,66682.7577,55123,54621,FALSE,FALSE,TRUE
"258",83647,55123960300,"Vernon County","WI",4442,68.8,340441900,113014.0596,55123,54621,FALSE,FALSE,TRUE
"259",83646,55123960200,"Vernon County","WI",4528,138.91,687176705.2,141415.7659,55123,54621,FALSE,FALSE,TRUE
"260",83645,55123960100,"Vernon County","WI",4497,138.19,683656856.7,118797.1281,55123,54621,FALSE,FALSE,TRUE
"261",83644,55121100800,"Trempealeau County","WI",3814,81.36,409061315.2,106408.0234,55121,54612,FALSE,FALSE,TRUE
"262",83643,55121100700,"Trempealeau County","WI",5480,114.05,572484860,150307.0847,55121,54612,FALSE,FALSE,TRUE
"263",83642,55121100600,"Trempealeau County","WI",4316,75,378189324.9,124788.5582,55121,54612,FALSE,FALSE,TRUE
"264",83641,55121100500,"Trempealeau County","WI",3276,106.8,539198264.2,120298.6803,55121,54612,FALSE,FALSE,TRUE
"265",83640,55121100400,"Trempealeau County","WI",4053,86.38,438168724.5,125098.3962,55121,54612,FALSE,FALSE,TRUE
"266",83639,55121100300,"Trempealeau County","WI",2490,76.75,388662677.9,103726.1615,55121,54612,FALSE,FALSE,TRUE
"267",83638,55121100200,"Trempealeau County","WI",3395,112.24,571977854.8,121340.0004,55121,54612,FALSE,FALSE,TRUE
"268",83637,55121100100,"Trempealeau County","WI",3273,89.4,455232644.7,132048.1656,55121,54612,FALSE,FALSE,TRUE
"269",83636,55119960600,"Taylor County","WI",3402,105.93,550186809.1,108129.1075,55119,54433,FALSE,TRUE,FALSE
"270",83635,55119960500,"Taylor County","WI",2702,3.67,19123238.74,20447.98784,55119,54433,FALSE,TRUE,FALSE
"271",83634,55119960400,"Taylor County","WI",4923,74.68,389071166.2,104378.4888,55119,54433,FALSE,TRUE,FALSE
"272",83633,55119960300,"Taylor County","WI",3079,260.32,1355601335,185268.8924,55119,54433,FALSE,TRUE,FALSE
"273",83632,55119960200,"Taylor County","WI",2283,317.43,1660962848,239566.3247,55119,54433,FALSE,TRUE,FALSE
"274",83631,55119960100,"Taylor County","WI",4371,222.53,1162841426,144062.8327,55119,54433,FALSE,TRUE,FALSE
"275",83880,55109120906,"St. Croix County","WI",NA,26.81,138383486,50626.49366,55109,54002,TRUE,FALSE,FALSE
"276",83879,55109120905,"St. Croix County","WI",NA,4.2,21737022.97,21671.07925,55109,54002,TRUE,FALSE,FALSE
"277",83878,55109120802,"St. Croix County","WI",NA,105,543738093.9,122804.6638,55109,54002,TRUE,FALSE,FALSE
"278",83877,55109120801,"St. Croix County","WI",NA,2.87,14839056.32,16992.63061,55109,54002,TRUE,FALSE,FALSE
"279",83876,55109120602,"St. Croix County","WI",NA,92.79,483478802.6,129974.2827,55109,54002,TRUE,FALSE,FALSE
"280",83875,55109120601,"St. Croix County","WI",NA,51.13,265481510.3,82270.01533,55109,54002,TRUE,FALSE,FALSE
"281",83874,55109120402,"St. Croix County","WI",NA,37.11,192584870.5,61758.85743,55109,54002,TRUE,FALSE,FALSE
"282",83873,55109120401,"St. Croix County","WI",NA,48.74,253717576.9,85217.139,55109,54002,TRUE,FALSE,FALSE
"283",83583,55109121000,"St. Croix County","WI",7819,69.18,358271253.9,81824.82159,55109,54002,TRUE,FALSE,FALSE
"284",83582,55109120904,"St. Croix County","WI",4457,74.95,387098524.2,100173.0488,55109,54002,TRUE,FALSE,FALSE
"285",83581,55109120901,"St. Croix County","WI",4613,12.89,66511923.21,40846.62629,55109,54002,TRUE,FALSE,FALSE
"286",83580,55109120700,"St. Croix County","WI",4705,144.87,751323869.2,143296.6698,55109,54002,TRUE,FALSE,FALSE
"287",83579,55109120502,"St. Croix County","WI",5988,14.37,74781879.7,42314.93795,55109,54002,TRUE,FALSE,FALSE
"288",83578,55109120501,"St. Croix County","WI",6075,23.03,119755690.2,49614.56582,55109,54002,TRUE,FALSE,FALSE
"289",83577,55109120300,"St. Croix County","WI",5965,8.81,45629863.97,42467.61582,55109,54002,TRUE,FALSE,FALSE
"290",83576,55109120202,"St. Croix County","WI",5451,14.36,74350083.16,38854.71703,55109,54002,TRUE,FALSE,FALSE
"291",83575,55109120201,"St. Croix County","WI",6148,2.82,14620951.39,31928.62469,55109,54002,TRUE,FALSE,FALSE
"292",83574,55109120100,"St. Croix County","WI",2067,1.26,6498427.355,15483.31917,55109,54002,TRUE,FALSE,FALSE
"293",83904,55117011302,"Sheboygan County","WI",NA,30.15,148899000.2,51407.04478,55117,53001,TRUE,FALSE,FALSE
"294",83903,55117011301,"Sheboygan County","WI",NA,14.76,72919163.82,44946.6509,55117,53001,TRUE,FALSE,FALSE
"295",83902,55117010504,"Sheboygan County","WI",NA,14.89,73949904.01,44139.34093,55117,53001,TRUE,FALSE,FALSE
"296",83901,55117010503,"Sheboygan County","WI",NA,2.53,12562035.76,19421.33051,55117,53001,TRUE,FALSE,FALSE
"297",83630,55117011400,"Sheboygan County","WI",2586,0.57,2852412.004,11416.65947,55117,53001,TRUE,FALSE,FALSE
"298",83629,55117011200,"Sheboygan County","WI",3649,36.44,179946262.1,53601.32727,55117,53001,TRUE,FALSE,FALSE
"299",83628,55117011100,"Sheboygan County","WI",3200,72.7,359529578,80631.3883,55117,53001,TRUE,FALSE,FALSE
"300",83627,55117011000,"Sheboygan County","WI",2854,36.02,178403444.7,53407.8444,55117,53001,TRUE,FALSE,FALSE
"301",83626,55117010900,"Sheboygan County","WI",3308,36.52,180870476.6,54118.01241,55117,53001,TRUE,FALSE,FALSE
"302",83625,55117010800,"Sheboygan County","WI",3627,22.81,112945136.2,45417.77174,55117,53001,TRUE,FALSE,FALSE
"303",83624,55117010700,"Sheboygan County","WI",8809,15.03,74688149.72,46039.97755,55117,53001,TRUE,FALSE,FALSE
"304",83623,55117010602,"Sheboygan County","WI",4227,33.41,165941613.3,54828.13702,55117,53001,TRUE,FALSE,FALSE
"305",83622,55117010601,"Sheboygan County","WI",5566,2.76,13714528.59,18265.63735,55117,53001,TRUE,FALSE,FALSE
"306",83621,55117010502,"Sheboygan County","WI",3710,15.62,77596768.64,40449.36113,55117,53001,TRUE,FALSE,FALSE
"307",83620,55117010400,"Sheboygan County","WI",3533,74.9,372529366.9,89227.50483,55117,53001,TRUE,FALSE,FALSE
"308",83619,55117010300,"Sheboygan County","WI",3109,35.95,179091460,53560.02422,55117,53001,TRUE,FALSE,FALSE
"309",83618,55117010200,"Sheboygan County","WI",4614,18.19,90534672.13,40394.84238,55117,53001,TRUE,FALSE,FALSE
"310",83617,55117010100,"Sheboygan County","WI",1464,39.23,195477452.8,70437.50609,55117,53001,TRUE,FALSE,FALSE
"311",83616,55117001100,"Sheboygan County","WI",3578,1.48,7316140.801,12623.9286,55117,53001,TRUE,FALSE,FALSE
"312",83615,55117001000,"Sheboygan County","WI",7360,1.89,9393420.625,13307.59915,55117,53001,TRUE,FALSE,FALSE
"313",83614,55117000900,"Sheboygan County","WI",5193,3.45,17091850.96,20213.52104,55117,53001,TRUE,FALSE,FALSE
"314",83613,55117000800,"Sheboygan County","WI",5467,1.02,5066933.637,14303.4702,55117,53001,TRUE,FALSE,FALSE
"315",83612,55117000500,"Sheboygan County","WI",3670,0.5,2465194.602,8944.033534,55117,53001,TRUE,FALSE,FALSE
"316",83611,55117000400,"Sheboygan County","WI",4465,2.59,12881160.09,14740.23345,55117,53001,TRUE,FALSE,FALSE
"317",83610,55117000300,"Sheboygan County","WI",7062,2.34,11605883.54,16544.98727,55117,53001,TRUE,FALSE,FALSE
"318",83609,55117000202,"Sheboygan County","WI",4214,0.82,4093223.094,9994.401212,55117,53001,TRUE,FALSE,FALSE
"319",83608,55117000201,"Sheboygan County","WI",2942,0.29,1423007.012,4759.680588,55117,53001,TRUE,FALSE,FALSE
"320",83607,55117000100,"Sheboygan County","WI",3822,0.77,3843489.984,10809.86214,55117,53001,TRUE,FALSE,FALSE
"321",83606,55115101100,"Shawano County","WI",3961,140.27,717813951.7,136651.3423,55115,54414,FALSE,TRUE,FALSE
"322",83605,55115101000,"Shawano County","WI",3807,70.84,363591130.1,120002.0886,55115,54414,FALSE,TRUE,FALSE
"323",83604,55115100900,"Shawano County","WI",3871,107.16,549817981.6,123219.1079,55115,54414,FALSE,TRUE,FALSE
"324",83603,55115100800,"Shawano County","WI",4752,146.62,755574921.6,166515.9829,55115,54414,FALSE,TRUE,FALSE
"325",83602,55115100700,"Shawano County","WI",3410,143.45,739221368.1,183072.9107,55115,54414,FALSE,TRUE,FALSE
"326",83601,55115100600,"Shawano County","WI",4313,158.38,816283308.3,136079.1267,55115,54414,FALSE,TRUE,FALSE
"327",83600,55115100500,"Shawano County","WI",5107,5.16,26500356.21,24304.15683,55115,54414,FALSE,TRUE,FALSE
"328",83599,55115100400,"Shawano County","WI",4429,3.67,18878985.69,30216.684,55115,54414,FALSE,TRUE,FALSE
"329",83598,55115100300,"Shawano County","WI",3600,45.26,232972291.2,92681.31239,55115,54414,FALSE,TRUE,FALSE
"330",83597,55115100200,"Shawano County","WI",1725,22.7,116862693.6,69107.34776,55115,54414,FALSE,TRUE,FALSE
"331",83596,55115100100,"Shawano County","WI",2856,65.89,339036495.6,99301.2908,55115,54414,FALSE,TRUE,FALSE
"332",83900,55113940002,"Sawyer County","WI",NA,24.67,131943959.9,84490.4083,55113,54828,FALSE,FALSE,TRUE
"333",83899,55113940001,"Sawyer County","WI",NA,127.22,679990235.1,261297.2177,55113,54828,FALSE,FALSE,TRUE
"334",83898,55113100502,"Sawyer County","WI",NA,114.99,618933231.6,122375.5494,55113,54828,FALSE,FALSE,TRUE
"335",83897,55113100501,"Sawyer County","WI",NA,245.39,1319449025,213596.0375,55113,54828,FALSE,FALSE,TRUE
"336",83595,55113100800,"Sawyer County","WI",1678,466.89,2487315611,265009.9351,55113,54828,FALSE,FALSE,TRUE
"337",83594,55113100700,"Sawyer County","WI",1711,184.26,980506561.5,203793.8495,55113,54828,FALSE,FALSE,TRUE
"338",83593,55113100400,"Sawyer County","WI",2175,155.71,829411690.9,167215.7736,55113,54828,FALSE,FALSE,TRUE
"339",83592,55113100300,"Sawyer County","WI",4853,31.1,166950868.2,77348.08556,55113,54828,FALSE,FALSE,TRUE
"340",83896,55111001005,"Sauk County","WI",NA,0.82,4046941.773,14437.91724,55111,53561,TRUE,FALSE,FALSE
"341",83895,55111001004,"Sauk County","WI",NA,2.92,14404665.26,17517.55119,55111,53561,TRUE,FALSE,FALSE
"342",83894,55111001003,"Sauk County","WI",NA,4.31,21268690.13,22542.8171,55111,53561,TRUE,FALSE,FALSE
"343",83893,55111000903,"Sauk County","WI",NA,49.99,246984434.6,84483.5982,55111,53561,TRUE,FALSE,FALSE
"344",83892,55111000902,"Sauk County","WI",NA,24.05,118759680.1,76137.49089,55111,53561,TRUE,FALSE,FALSE
"345",83891,55111000901,"Sauk County","WI",NA,64.98,320009216.8,99047.42906,55111,53561,TRUE,FALSE,FALSE
"346",83890,55111000603,"Sauk County","WI",NA,5.7,27870998.79,22440.56185,55111,53561,TRUE,FALSE,FALSE
"347",83889,55111000602,"Sauk County","WI",NA,0.67,3256236.449,7810.548758,55111,53561,TRUE,FALSE,FALSE
"348",83888,55111000601,"Sauk County","WI",NA,77.41,379496304.3,110807.6115,55111,53561,TRUE,FALSE,FALSE
"349",83887,55111000303,"Sauk County","WI",NA,16,78732484.1,45626.65904,55111,53561,TRUE,FALSE,FALSE
"350",83886,55111000302,"Sauk County","WI",NA,0.42,2070581.039,6974.301572,55111,53561,TRUE,FALSE,FALSE
"351",83885,55111000301,"Sauk County","WI",NA,3.99,19619765.03,20864.30739,55111,53561,TRUE,FALSE,FALSE
"352",83884,55111000104,"Sauk County","WI",NA,5.07,25050356.07,24846.29448,55111,53561,TRUE,FALSE,FALSE
"353",83883,55111000103,"Sauk County","WI",NA,24.58,121255644,61171.51967,55111,53561,TRUE,FALSE,FALSE
"354",83882,55111000102,"Sauk County","WI",NA,6.66,32911673.83,27894.72397,55111,53561,TRUE,FALSE,FALSE
"355",83881,55111000101,"Sauk County","WI",NA,39.98,197056986.8,72789.42373,55111,53561,TRUE,FALSE,FALSE
"356",83591,55111001100,"Sauk County","WI",4464,185.14,907065825.2,147345.844,55111,53561,TRUE,FALSE,FALSE
"357",83590,55111001002,"Sauk County","WI",2804,6.58,32425762.05,30655.5986,55111,53561,TRUE,FALSE,FALSE
"358",83589,55111000800,"Sauk County","WI",4095,96.04,468563772.1,149035.1014,55111,53561,TRUE,FALSE,FALSE
"359",83588,55111000700,"Sauk County","WI",2727,8.46,41309635.71,36064.63767,55111,53561,TRUE,FALSE,FALSE
"360",83587,55111000500,"Sauk County","WI",3552,94.77,464923770.5,113877.1724,55111,53561,TRUE,FALSE,FALSE
"361",83586,55111000402,"Sauk County","WI",3433,18.96,93272767.98,54802.88818,55111,53561,TRUE,FALSE,FALSE
"362",83585,55111000401,"Sauk County","WI",5308,7.01,34508182.68,36289.93985,55111,53561,TRUE,FALSE,FALSE
"363",83584,55111000200,"Sauk County","WI",5046,104.69,516625643.9,138340.6071,55111,53561,TRUE,FALSE,FALSE
"364",83573,55107960500,"Rusk County","WI",3816,7.12,37474662.22,32317.02691,55107,54731,FALSE,FALSE,TRUE
"365",83572,55107960400,"Rusk County","WI",2975,168.96,887083889,148969.8727,55107,54731,FALSE,FALSE,TRUE
"366",83571,55107960300,"Rusk County","WI",2264,112.04,587863612.8,142442.5365,55107,54731,FALSE,FALSE,TRUE
"367",83570,55107960200,"Rusk County","WI",2044,262.21,1382316898,190399.6988,55107,54731,FALSE,FALSE,TRUE
"368",83569,55107960100,"Rusk County","WI",3909,380.53,2007932301,224804.7044,55107,54731,FALSE,FALSE,TRUE
"369",83872,55105003102,"Rock County","WI",NA,20.82,100227080.1,58033.58163,55105,53501,TRUE,FALSE,FALSE
"370",83871,55105003101,"Rock County","WI",NA,14.56,70059130.29,36434.2599,55105,53501,TRUE,FALSE,FALSE
"371",83870,55105002902,"Rock County","WI",NA,32.81,157797654,58337.85374,55105,53501,TRUE,FALSE,FALSE
"372",83869,55105002901,"Rock County","WI",NA,38.55,185462734.6,60718.33001,55105,53501,TRUE,FALSE,FALSE
"373",83868,55105001306,"Rock County","WI",NA,1.37,6565922.215,11379.87781,55105,53501,TRUE,FALSE,FALSE
"374",83867,55105001305,"Rock County","WI",NA,1.96,9406008.109,13619.82106,55105,53501,TRUE,FALSE,FALSE
"375",83568,55105003300,"Rock County","WI",3499,45.42,216856696.2,60113.69531,55105,53501,TRUE,FALSE,FALSE
"376",83567,55105003200,"Rock County","WI",2651,100.06,480464492.4,99731.89255,55105,53501,TRUE,FALSE,FALSE
"377",83566,55105003002,"Rock County","WI",5417,57.21,275383532.2,82957.63632,55105,53501,TRUE,FALSE,FALSE
"378",83565,55105003001,"Rock County","WI",5325,4.01,19347433.19,22606.0383,55105,53501,TRUE,FALSE,FALSE
"379",83564,55105002800,"Rock County","WI",5432,111.03,532143296.1,104026.7,55105,53501,TRUE,FALSE,FALSE
"380",83563,55105002700,"Rock County","WI",2549,83.36,398046639.9,83044.07507,55105,53501,TRUE,FALSE,FALSE
"381",83562,55105002602,"Rock County","WI",3991,30.94,147692322.1,56031.86717,55105,53501,TRUE,FALSE,FALSE
"382",83561,55105002601,"Rock County","WI",5539,5.51,26338261.82,32077.61067,55105,53501,TRUE,FALSE,FALSE
"383",83560,55105002500,"Rock County","WI",2696,0.62,2967275.375,8440.757395,55105,53501,TRUE,FALSE,FALSE
"384",83559,55105002400,"Rock County","WI",3688,3.9,18624634.4,19097.06204,55105,53501,TRUE,FALSE,FALSE
"385",83558,55105002300,"Rock County","WI",1798,1.09,5222482.672,9167.333281,55105,53501,TRUE,FALSE,FALSE
"386",83557,55105002200,"Rock County","WI",2392,23.02,109890263.3,52449.9526,55105,53501,TRUE,FALSE,FALSE
"387",83556,55105002100,"Rock County","WI",3795,2.43,11614277.5,17207.57951,55105,53501,TRUE,FALSE,FALSE
"388",83555,55105002000,"Rock County","WI",3846,1.08,5136709.457,10747.52437,55105,53501,TRUE,FALSE,FALSE
"389",83554,55105001900,"Rock County","WI",2755,0.68,3231805.926,8137.714373,55105,53501,TRUE,FALSE,FALSE
"390",83553,55105001800,"Rock County","WI",4078,1.04,4948698.125,9402.660438,55105,53501,TRUE,FALSE,FALSE
"391",83552,55105001700,"Rock County","WI",5316,1.26,5990773.723,10791.27217,55105,53501,TRUE,FALSE,FALSE
"392",83551,55105001600,"Rock County","WI",5005,0.64,3065663.617,7014.065172,55105,53501,TRUE,FALSE,FALSE
"393",83550,55105001500,"Rock County","WI",2290,0.86,4083852.406,12283.30887,55105,53501,TRUE,FALSE,FALSE
"394",83549,55105001400,"Rock County","WI",6049,18.68,89387905.8,42568.80799,55105,53501,TRUE,FALSE,FALSE
"395",83548,55105001303,"Rock County","WI",5002,17.48,83978164.85,42415.69548,55105,53501,TRUE,FALSE,FALSE
"396",83547,55105001302,"Rock County","WI",6570,36.23,173507502.8,54507.82515,55105,53501,TRUE,FALSE,FALSE
"397",83546,55105001202,"Rock County","WI",6064,25.37,121860938.4,51098.64467,55105,53501,TRUE,FALSE,FALSE
"398",83545,55105001201,"Rock County","WI",5731,30.63,146710622.3,60329.30117,55105,53501,TRUE,FALSE,FALSE
"399",83544,55105001100,"Rock County","WI",5530,1.61,7693378.074,12810.4291,55105,53501,TRUE,FALSE,FALSE
"400",83543,55105001000,"Rock County","WI",3220,2.44,11684837.55,18959.51129,55105,53501,TRUE,FALSE,FALSE
"401",83542,55105000900,"Rock County","WI",2894,1.25,5984828.703,10575.67149,55105,53501,TRUE,FALSE,FALSE
"402",83541,55105000800,"Rock County","WI",3862,0.87,4195910.563,10114.18373,55105,53501,TRUE,FALSE,FALSE
"403",83540,55105000700,"Rock County","WI",3999,1.39,6678087.262,11156.15631,55105,53501,TRUE,FALSE,FALSE
"404",83539,55105000600,"Rock County","WI",3370,1.25,6015167.129,10030.35025,55105,53501,TRUE,FALSE,FALSE
"405",83538,55105000500,"Rock County","WI",4171,1.94,9318844.266,13992.75189,55105,53501,TRUE,FALSE,FALSE
"406",83537,55105000400,"Rock County","WI",3847,1.39,6668858.832,10900.71269,55105,53501,TRUE,FALSE,FALSE
"407",83536,55105000300,"Rock County","WI",2823,0.55,2640407.586,6361.588803,55105,53501,TRUE,FALSE,FALSE
"408",83535,55105000200,"Rock County","WI",2838,0.6,2862579.137,7385.128603,55105,53501,TRUE,FALSE,FALSE
"409",83534,55105000100,"Rock County","WI",855,0.25,1190399.055,5156.315588,55105,53501,TRUE,FALSE,FALSE
"410",83533,55103970500,"Richland County","WI",4126,157.89,771010144.8,169120.1364,55103,53518,TRUE,FALSE,FALSE
"411",83532,55103970400,"Richland County","WI",3394,18.71,91599949.56,55510.68301,55103,53518,TRUE,FALSE,FALSE
"412",83531,55103970300,"Richland County","WI",2397,6.1,29899786.56,29463.61908,55103,53518,TRUE,FALSE,FALSE
"413",83530,55103970200,"Richland County","WI",4833,261.1,1280763477,230451.2901,55103,53518,TRUE,FALSE,FALSE
"414",83529,55103970100,"Richland County","WI",2928,145.51,716714351.2,148985.0787,55103,53518,TRUE,FALSE,FALSE
"415",83866,55101002900,"Racine County","WI",NA,0.74,3552210.445,13416.56219,55101,53105,TRUE,FALSE,FALSE
"416",83865,55101001507,"Racine County","WI",NA,3.02,14512146.08,19139.44577,55101,53105,TRUE,FALSE,FALSE
"417",83864,55101001506,"Racine County","WI",NA,2.11,10155076.64,14863.69208,55101,53105,TRUE,FALSE,FALSE
"418",83863,55101001402,"Racine County","WI",NA,0.73,3491582.223,7992.635844,55101,53105,TRUE,FALSE,FALSE
"419",83862,55101001401,"Racine County","WI",NA,0.6,2887381.102,7040.438288,55101,53105,TRUE,FALSE,FALSE
"420",83861,55101001102,"Racine County","WI",NA,0.9,4320792.785,10134.98776,55101,53105,TRUE,FALSE,FALSE
"421",83860,55101001101,"Racine County","WI",NA,0.55,2654719.672,8561.295655,55101,53105,TRUE,FALSE,FALSE
"422",83528,55101980000,"Racine County","WI",729,0.94,4499049.305,8442.96269,55101,53105,TRUE,FALSE,FALSE
"423",83527,55101002800,"Racine County","WI",6124,32.49,156422750.4,59467.71286,55101,53105,TRUE,FALSE,FALSE
"424",83526,55101002702,"Racine County","WI",6621,21.7,104244166.5,47903.81409,55101,53105,TRUE,FALSE,FALSE
"425",83525,55101002701,"Racine County","WI",4074,2.2,10592833.88,17443.10945,55101,53105,TRUE,FALSE,FALSE
"426",83524,55101002600,"Racine County","WI",5830,28.85,138203940.7,53998.20438,55101,53105,TRUE,FALSE,FALSE
"427",83523,55101002402,"Racine County","WI",5277,3.78,18142281.75,22158.64108,55101,53105,TRUE,FALSE,FALSE
"428",83522,55101002401,"Racine County","WI",6132,6.78,32541202.44,27280.06536,55101,53105,TRUE,FALSE,FALSE
"429",83521,55101002100,"Racine County","WI",3387,35.23,169100261.9,56996.64391,55101,53105,TRUE,FALSE,FALSE
"430",83520,55101002002,"Racine County","WI",5101,30.56,147070472.9,48741.676,55101,53105,TRUE,FALSE,FALSE
"431",83519,55101002001,"Racine County","WI",2934,5.12,24664140.31,26010.0953,55101,53105,TRUE,FALSE,FALSE
"432",83518,55101001900,"Racine County","WI",4042,35.79,172295850.7,52508.29727,55101,53105,TRUE,FALSE,FALSE
"433",83517,55101001802,"Racine County","WI",2955,30.34,145670278.1,55373.2906,55101,53105,TRUE,FALSE,FALSE
"434",83516,55101001801,"Racine County","WI",5246,5.83,27965476.83,21489.10692,55101,53105,TRUE,FALSE,FALSE
"435",83515,55101001706,"Racine County","WI",3816,2.13,10238375.77,12998.83695,55101,53105,TRUE,FALSE,FALSE
"436",83514,55101001705,"Racine County","WI",5566,2.76,13240519.58,15693.30104,55101,53105,TRUE,FALSE,FALSE
"437",83513,55101001703,"Racine County","WI",4399,16.76,80461118.95,43400.65135,55101,53105,TRUE,FALSE,FALSE
"438",83512,55101001702,"Racine County","WI",6958,5.99,28720973.93,23052.54843,55101,53105,TRUE,FALSE,FALSE
"439",83511,55101001701,"Racine County","WI",3548,4.71,22618808.64,21524.1827,55101,53105,TRUE,FALSE,FALSE
"440",83510,55101001602,"Racine County","WI",3196,4.28,20578677.79,18453.57895,55101,53105,TRUE,FALSE,FALSE
"441",83509,55101001601,"Racine County","WI",6411,30.67,147661400.6,50921.45925,55101,53105,TRUE,FALSE,FALSE
"442",83508,55101001505,"Racine County","WI",4491,1.86,8933092.18,12206.94148,55101,53105,TRUE,FALSE,FALSE
"443",83507,55101001504,"Racine County","WI",2942,1.29,6218745.109,13629.48658,55101,53105,TRUE,FALSE,FALSE
"444",83506,55101001501,"Racine County","WI",3761,3.36,16203925.02,21855.26875,55101,53105,TRUE,FALSE,FALSE
"445",83505,55101001302,"Racine County","WI",3933,0.59,2830296.695,8871.72614,55101,53105,TRUE,FALSE,FALSE
"446",83504,55101001301,"Racine County","WI",3627,0.42,2041832.723,5936.382125,55101,53105,TRUE,FALSE,FALSE
"447",83503,55101001202,"Racine County","WI",6491,2.03,9731959.492,19488.33905,55101,53105,TRUE,FALSE,FALSE
"448",83502,55101001201,"Racine County","WI",3657,2.36,11342126.93,16061.16169,55101,53105,TRUE,FALSE,FALSE
"449",83501,55101001003,"Racine County","WI",3762,0.4,1932469.531,5714.462307,55101,53105,TRUE,FALSE,FALSE
"450",83500,55101001002,"Racine County","WI",2615,0.43,2083081.973,5999.780542,55101,53105,TRUE,FALSE,FALSE
"451",83499,55101001001,"Racine County","WI",2854,0.57,2716188.012,7142.966779,55101,53105,TRUE,FALSE,FALSE
"452",83498,55101000904,"Racine County","WI",5434,2.24,10735869.07,14188.97401,55101,53105,TRUE,FALSE,FALSE
"453",83497,55101000903,"Racine County","WI",4049,1.81,8689406.23,12558.51225,55101,53105,TRUE,FALSE,FALSE
